" "," "
Time,2023-06-02 17:20:19.963695511 +0100 BST m=+0.264847361
Toponame,./config/pi_nodes.csv
RequestFile,./config/sorted.csv
MemCap,1000.000
NodeNum,10
Beta,1.500
SlotNum,30
ReduFactor,10000.000
Token,local
Alpha,0.020
CommCostPara,1.000
Testbed,0
CpuFreq,3.000
" "," "
ID,funcType,commCost,runCost,instanCost,iscold,singlecost
109.00,2.00,0.97,9.54,0.00,0.00,10.50
110.00,2.00,0.93,9.54,0.00,0.00,10.47
8551.00,3.00,0.93,19.87,0.00,0.00,20.79
8552.00,3.00,0.00,19.87,110.37,1.00,130.24
15680.00,4.00,0.66,5.51,0.00,0.00,6.16
118.00,2.00,0.97,9.54,0.00,0.00,10.50
119.00,2.00,0.00,9.54,52.98,1.00,62.52
8558.00,3.00,0.93,19.87,0.00,0.00,20.79
8559.00,3.00,0.00,19.87,110.37,1.00,130.24
15683.00,4.00,0.66,5.51,0.00,0.00,6.16
127.00,2.00,0.97,9.54,0.00,0.00,10.50
128.00,2.00,0.00,9.54,52.98,1.00,62.52
8565.00,3.00,0.93,19.87,0.00,0.00,20.79
8566.00,3.00,0.00,19.87,110.37,1.00,130.24
15686.00,4.00,0.66,5.51,0.00,0.00,6.16
136.00,2.00,0.97,9.54,0.00,0.00,10.50
137.00,2.00,0.00,9.54,52.98,1.00,62.52
8572.00,3.00,0.93,19.87,0.00,0.00,20.79
8573.00,3.00,0.00,19.87,110.37,1.00,130.24
15689.00,4.00,0.66,5.51,0.00,0.00,6.16
145.00,2.00,0.97,9.54,0.00,0.00,10.50
146.00,2.00,0.00,9.54,52.98,1.00,62.52
8579.00,3.00,0.93,19.87,0.00,0.00,20.79
8580.00,3.00,0.00,19.87,110.37,1.00,130.24
15692.00,4.00,0.66,5.51,0.00,0.00,6.16
154.00,2.00,0.97,9.54,0.00,0.00,10.50
155.00,2.00,0.00,9.54,52.98,1.00,62.52
8586.00,3.00,0.93,19.87,0.00,0.00,20.79
8587.00,3.00,0.00,19.87,110.37,1.00,130.24
15695.00,4.00,0.66,5.51,0.00,0.00,6.16
163.00,2.00,0.97,9.54,0.00,0.00,10.50
164.00,2.00,0.00,9.54,52.98,1.00,62.52
8593.00,3.00,0.93,19.87,0.00,0.00,20.79
8594.00,3.00,0.00,19.87,110.37,1.00,130.24
15698.00,4.00,0.66,5.51,0.00,0.00,6.16
172.00,2.00,0.97,9.54,0.00,0.00,10.50
173.00,2.00,0.00,9.54,52.98,1.00,62.52
8600.00,3.00,0.93,19.87,0.00,0.00,20.79
8601.00,3.00,0.00,19.87,110.37,1.00,130.24
15701.00,4.00,0.66,5.51,0.00,0.00,6.16
181.00,2.00,0.97,9.54,0.00,0.00,10.50
182.00,2.00,0.00,9.54,52.98,1.00,62.52
8607.00,3.00,0.93,19.87,0.00,0.00,20.79
8608.00,3.00,0.00,19.87,110.37,1.00,130.24
190.00,2.00,0.97,9.54,0.00,0.00,10.50
191.00,2.00,0.00,9.54,52.98,1.00,62.52
8614.00,3.00,0.93,19.87,0.00,0.00,20.79
8615.00,3.00,0.00,19.87,110.37,1.00,130.24
15704.00,4.00,0.00,5.51,30.59,1.00,36.10
15705.00,4.00,0.00,5.51,30.59,1.00,36.10
15706.00,4.00,0.00,5.51,30.59,1.00,36.10
199.00,2.00,0.97,9.54,0.00,0.00,10.50
200.00,2.00,0.00,9.54,52.98,1.00,62.52
8621.00,3.00,0.93,19.87,0.00,0.00,20.79
8622.00,3.00,0.00,19.87,110.37,1.00,130.24
208.00,2.00,0.97,9.54,0.00,0.00,10.50
209.00,2.00,0.00,9.54,52.98,1.00,62.52
8628.00,3.00,0.93,19.87,0.00,0.00,20.79
8629.00,3.00,0.00,19.87,110.37,1.00,130.24
15710.00,4.00,0.00,5.51,30.59,1.00,36.10
15711.00,4.00,0.00,5.51,30.59,1.00,36.10
15712.00,4.00,0.00,5.51,30.59,1.00,36.10
217.00,2.00,0.97,9.54,0.00,0.00,10.50
218.00,2.00,0.00,9.54,52.98,1.00,62.52
8635.00,3.00,0.93,19.87,0.00,0.00,20.79
8636.00,3.00,0.00,19.87,110.37,1.00,130.24
226.00,2.00,0.97,9.54,0.00,0.00,10.50
227.00,2.00,0.00,9.54,52.98,1.00,62.52
8642.00,3.00,0.93,19.87,0.00,0.00,20.79
8643.00,3.00,0.00,19.87,110.37,1.00,130.24
15716.00,4.00,0.00,5.51,30.59,1.00,36.10
15717.00,4.00,0.00,5.51,30.59,1.00,36.10
15718.00,4.00,0.00,5.51,30.59,1.00,36.10
235.00,2.00,0.97,9.54,0.00,0.00,10.50
236.00,2.00,0.00,9.54,52.98,1.00,62.52
8649.00,3.00,0.93,19.87,0.00,0.00,20.79
8650.00,3.00,0.00,19.87,110.37,1.00,130.24
244.00,2.00,0.97,9.54,0.00,0.00,10.50
245.00,2.00,0.00,9.54,52.98,1.00,62.52
8656.00,3.00,0.93,19.87,0.00,0.00,20.79
8657.00,3.00,0.00,19.87,110.37,1.00,130.24
15722.00,4.00,0.00,5.51,30.59,1.00,36.10
15723.00,4.00,0.00,5.51,30.59,1.00,36.10
15724.00,4.00,0.00,5.51,30.59,1.00,36.10
253.00,2.00,0.97,9.54,0.00,0.00,10.50
254.00,2.00,0.00,9.54,52.98,1.00,62.52
8663.00,3.00,0.93,19.87,0.00,0.00,20.79
8664.00,3.00,0.00,19.87,110.37,1.00,130.24
262.00,2.00,0.97,9.54,0.00,0.00,10.50
263.00,2.00,0.00,9.54,52.98,1.00,62.52
8670.00,3.00,0.93,19.87,0.00,0.00,20.79
8671.00,3.00,0.00,19.87,110.37,1.00,130.24
15728.00,4.00,0.00,5.51,30.59,1.00,36.10
15729.00,4.00,0.00,5.51,30.59,1.00,36.10
15730.00,4.00,0.00,5.51,30.59,1.00,36.10
271.00,2.00,0.97,9.54,0.00,0.00,10.50
272.00,2.00,0.00,9.54,52.98,1.00,62.52
8677.00,3.00,0.93,19.87,0.00,0.00,20.79
8678.00,3.00,0.00,19.87,110.37,1.00,130.24
280.00,2.00,0.97,9.54,0.00,0.00,10.50
281.00,2.00,0.00,9.54,52.98,1.00,62.52
8684.00,3.00,0.93,19.87,0.00,0.00,20.79
8685.00,3.00,0.00,19.87,110.37,1.00,130.24
15734.00,4.00,0.00,5.51,30.59,1.00,36.10
15735.00,4.00,0.00,5.51,30.59,1.00,36.10
15736.00,4.00,0.00,5.51,30.59,1.00,36.10
coldnum,servednum,totalnum,coldfreq,commcost,instancost,latencycost,runcost,avgcost
134.00,211.00,581.00,0.64,0.32,40.01,40.34,11.83,52.16
