 , ,,,,,,,,,,
Time,2023-06-03 08:38:42.369678327 +0100 BST m=+0.103777060,,,,,,,,,,
Toponame,./config/pi_nodes.csv,,,,,,,,,,
RequestFile,./config/sorted.csv,,,,,,,,,,
MemCap,1000,,,,,,,,,,
NodeNum,10,,,,,,,,,,
Beta,0.5,,,,,,,,,,
SlotNum,30,,,,,,,,,,
ReduFactor,10000,,,,,,,,,,
Token,local,,,,,,,,,,
Alpha,0.001,,,,,,,,,coldstart,
CommCostPara,1,,,,,,,,,,
Testbed,0,,,,,,,,,,0.34
CpuFreq,3,,,,,,,,,,0.31
 , ,,,,,,,,,,0.33
ID,funcType,commCost,runCost,instanCost,iscold,singlecost,,,,,0.32
15649,4,0,8.26,30.59,1,38.85,,,,,
15650,4,0,8.26,30.59,1,38.85,,,,,
17,2,0,14.3,0,0,14.3,,,,,
18,2,1.42,14.3,0,0,15.72,,,,,
19,2,0,14.3,52.98,1,67.28,,,,,
20,2,0,14.3,52.98,1,67.28,,,,,
21,2,0,14.3,52.98,1,67.28,,,,,
22,2,0,14.3,52.98,1,67.28,,,,,
23,2,0,14.3,52.98,1,67.28,,,,,
24,2,0,14.3,52.98,1,67.28,,,,,
25,2,0,14.3,52.98,1,67.28,,,,,
8483,3,0,29.8,0,0,29.8,,,,,
8484,3,1.42,29.8,0,0,31.22,,,,,
8487,3,0,29.8,110.37,1,140.17,,,,,
8488,3,0,29.8,110.37,1,140.17,,,,,
8489,3,0,29.8,110.37,1,140.17,,,,,
15651,4,0,8.26,0,0,8.26,,,,,
15652,4,0.29,8.26,0,0,8.55,,,,,
15653,4,0,8.26,30.59,1,38.85,,,,,
26,2,0,14.3,0,0,14.3,,,,,
27,2,1.42,14.3,0,0,15.72,,,,,
28,2,0,14.3,52.98,1,67.28,,,,,
29,2,0,14.3,52.98,1,67.28,,,,,
30,2,0,14.3,52.98,1,67.28,,,,,
31,2,0,14.3,52.98,1,67.28,,,,,
32,2,0,14.3,52.98,1,67.28,,,,,
33,2,0,14.3,52.98,1,67.28,,,,,
34,2,0,14.3,52.98,1,67.28,,,,,
8490,3,0,29.8,0,0,29.8,,,,,
8491,3,1.5,29.8,0,0,31.3,,,,,
8495,3,0,29.8,110.37,1,140.17,,,,,
8496,3,0,29.8,110.37,1,140.17,,,,,
15654,4,0,8.26,0,0,8.26,,,,,
15655,4,0.29,8.26,0,0,8.55,,,,,
15656,4,0,8.26,30.59,1,38.85,,,,,
35,2,0,14.3,0,0,14.3,,,,,
36,2,1.42,14.3,0,0,15.72,,,,,
37,2,0,14.3,52.98,1,67.28,,,,,
39,2,0,14.3,52.98,1,67.28,,,,,
41,2,0,14.3,52.98,1,67.28,,,,,
42,2,0,14.3,52.98,1,67.28,,,,,
43,2,0,14.3,52.98,1,67.28,,,,,
8497,3,0,29.8,0,0,29.8,,,,,
8498,3,1.5,29.8,0,0,31.3,,,,,
15657,4,0,8.26,0,0,8.26,,,,,
15658,4,0,8.26,30.59,1,38.85,,,,,
44,2,0,14.3,0,0,14.3,,,,,
45,2,1.42,14.3,0,0,15.72,,,,,
46,2,0,14.3,52.98,1,67.28,,,,,
49,2,0,14.3,52.98,1,67.28,,,,,
50,2,0,14.3,52.98,1,67.28,,,,,
51,2,0,14.3,52.98,1,67.28,,,,,
52,2,0,14.3,52.98,1,67.28,,,,,
8504,3,0,29.8,0,0,29.8,,,,,
8505,3,1.5,29.8,0,0,31.3,,,,,
8510,3,0,29.8,110.37,1,140.17,,,,,
15660,4,0,8.26,0,0,8.26,,,,,
15661,4,0,8.26,0,0,8.26,,,,,
15662,4,0,8.26,30.59,1,38.85,,,,,
53,2,0,14.3,0,0,14.3,,,,,
54,2,1.42,14.3,0,0,15.72,,,,,
56,2,0,14.3,52.98,1,67.28,,,,,
57,2,0,14.3,52.98,1,67.28,,,,,
58,2,0,14.3,52.98,1,67.28,,,,,
61,2,0,14.3,52.98,1,67.28,,,,,
8511,3,0,29.8,0,0,29.8,,,,,
8512,3,1.5,29.8,0,0,31.3,,,,,
8516,3,0,29.8,110.37,1,140.17,,,,,
15663,4,0,8.26,0,0,8.26,,,,,
15664,4,0,8.26,30.59,1,38.85,,,,,
15665,4,0,8.26,30.59,1,38.85,,,,,
62,2,0,14.3,0,0,14.3,,,,,
63,2,1.42,14.3,0,0,15.72,,,,,
65,2,0,14.3,52.98,1,67.28,,,,,
66,2,0,14.3,52.98,1,67.28,,,,,
67,2,0,14.3,52.98,1,67.28,,,,,
8518,3,0,29.8,0,0,29.8,,,,,
8519,3,1.5,29.8,0,0,31.3,,,,,
15666,4,0,8.26,0,0,8.26,,,,,
15667,4,0.46,8.26,0,0,8.72,,,,,
15668,4,0,8.26,30.59,1,38.85,,,,,
71,2,0,14.3,0,0,14.3,,,,,
72,2,1.42,14.3,0,0,15.72,,,,,
75,2,0,14.3,52.98,1,67.28,,,,,
79,2,0,14.3,52.98,1,67.28,,,,,
81,2,0,14.3,52.98,1,67.28,,,,,
8525,3,0,29.8,0,0,29.8,,,,,
15669,4,0,8.26,0,0,8.26,,,,,
15671,4,0,8.26,30.59,1,38.85,,,,,
82,2,0,14.3,0,0,14.3,,,,,
83,2,1.5,14.3,0,0,15.81,,,,,
8532,3,0,29.8,0,0,29.8,,,,,
15672,4,0,8.26,0,0,8.26,,,,,
15673,4,0.46,8.26,0,0,8.72,,,,,
91,2,0,14.3,0,0,14.3,,,,,
92,2,1.5,14.3,0,0,15.81,,,,,
99,2,0,14.3,52.98,1,67.28,,,,,
101,2,0,14.3,52.98,1,67.28,,,,,
8539,3,0,29.8,0,0,29.8,,,,,
15675,4,0,8.26,30.59,1,38.85,,,,,
15677,4,0,8.26,30.59,1,38.85,,,,,
102,2,0,14.3,0,0,14.3,,,,,
103,2,1.5,14.3,0,0,15.81,,,,,
8546,3,0,29.8,0,0,29.8,,,,,
15678,4,0,8.26,0,0,8.26,,,,,
15679,4,0.46,8.26,0,0,8.72,,,,,
111,2,0,14.3,0,0,14.3,,,,,
112,2,1.5,14.3,0,0,15.81,,,,,
8553,3,0,29.8,0,0,29.8,,,,,
15681,4,0,8.26,0,0,8.26,,,,,
15682,4,0.46,8.26,0,0,8.72,,,,,
120,2,0,14.3,0,0,14.3,,,,,
121,2,1.5,14.3,0,0,15.81,,,,,
122,2,0,14.3,52.98,1,67.28,,,,,
8560,3,0,29.8,0,0,29.8,,,,,
15684,4,0,8.26,0,0,8.26,,,,,
15686,4,0,8.26,30.59,1,38.85,,,,,
129,2,0,14.3,0,0,14.3,,,,,
130,2,1.5,14.3,0,0,15.81,,,,,
8567,3,0,29.8,0,0,29.8,,,,,
15687,4,0,8.26,0,0,8.26,,,,,
15688,4,0.46,8.26,0,0,8.72,,,,,
138,2,0,14.3,0,0,14.3,,,,,
139,2,1.5,14.3,0,0,15.81,,,,,
8574,3,0,29.8,0,0,29.8,,,,,
15690,4,0,8.26,0,0,8.26,,,,,
15691,4,0.46,8.26,0,0,8.72,,,,,
147,2,0,14.3,0,0,14.3,,,,,
148,2,1.5,14.3,0,0,15.81,,,,,
8581,3,0,29.8,0,0,29.8,,,,,
15693,4,0,8.26,0,0,8.26,,,,,
15694,4,0.46,8.26,0,0,8.72,,,,,
156,2,0,14.3,0,0,14.3,,,,,
157,2,1.5,14.3,0,0,15.81,,,,,
8588,3,0,29.8,0,0,29.8,,,,,
15696,4,0,8.26,0,0,8.26,,,,,
15697,4,0.46,8.26,0,0,8.72,,,,,
165,2,0,14.3,0,0,14.3,,,,,
166,2,1.5,14.3,0,0,15.81,,,,,
8595,3,0,29.8,0,0,29.8,,,,,
15699,4,0,8.26,0,0,8.26,,,,,
15701,4,0,8.26,30.59,1,38.85,,,,,
174,2,0,14.3,0,0,14.3,,,,,
175,2,1.5,14.3,0,0,15.81,,,,,
181,2,0,14.3,52.98,1,67.28,,,,,
8602,3,0,29.8,0,0,29.8,,,,,
15702,4,0,8.26,0,0,8.26,,,,,
15703,4,0.55,8.26,0,0,8.81,,,,,
183,2,0,14.3,0,0,14.3,,,,,
184,2,1.5,14.3,0,0,15.81,,,,,
8609,3,0,29.8,0,0,29.8,,,,,
15704,4,0,8.26,0,0,8.26,,,,,
15705,4,0.46,8.26,0,0,8.72,,,,,
192,2,0,14.3,0,0,14.3,,,,,
193,2,1.5,14.3,0,0,15.81,,,,,
8616,3,0,29.8,0,0,29.8,,,,,
15707,4,0,8.26,0,0,8.26,,,,,
15708,4,0.46,8.26,0,0,8.72,,,,,
201,2,0,14.3,0,0,14.3,,,,,
202,2,1.5,14.3,0,0,15.81,,,,,
8623,3,0,29.8,0,0,29.8,,,,,
15710,4,0.93,8.26,0,0,9.19,,,,,
210,2,0,14.3,0,0,14.3,,,,,
211,2,1.5,14.3,0,0,15.81,,,,,
8630,3,0,29.8,0,0,29.8,,,,,
15713,4,0.93,8.26,0,0,9.19,,,,,
219,2,0,14.3,0,0,14.3,,,,,
220,2,1.5,14.3,0,0,15.81,,,,,
8637,3,0,29.8,0,0,29.8,,,,,
15716,4,0,8.26,30.59,1,38.85,,,,,
15718,4,0,8.26,30.59,1,38.85,,,,,
228,2,0,14.3,0,0,14.3,,,,,
229,2,1.5,14.3,0,0,15.81,,,,,
8644,3,0,29.8,0,0,29.8,,,,,
15719,4,0,8.26,0,0,8.26,,,,,
15720,4,0.46,8.26,0,0,8.72,,,,,
237,2,0,14.3,0,0,14.3,,,,,
238,2,1.5,14.3,0,0,15.81,,,,,
8651,3,0,29.8,0,0,29.8,,,,,
15722,4,0,8.26,0,0,8.26,,,,,
15723,4,0.46,8.26,0,0,8.72,,,,,
246,2,0,14.3,0,0,14.3,,,,,
247,2,1.5,14.3,0,0,15.81,,,,,
8658,3,0,29.8,0,0,29.8,,,,,
15725,4,0,8.26,0,0,8.26,,,,,
15726,4,0.46,8.26,0,0,8.72,,,,,
255,2,0,14.3,0,0,14.3,,,,,
256,2,1.5,14.3,0,0,15.81,,,,,
8665,3,0,29.8,0,0,29.8,,,,,
15728,4,0.93,8.26,0,0,9.19,,,,,
264,2,0,14.3,0,0,14.3,,,,,
265,2,1.5,14.3,0,0,15.81,,,,,
8672,3,0,29.8,0,0,29.8,,,,,
15731,4,0,8.26,30.59,1,38.85,,,,,
15733,4,0,8.26,30.59,1,38.85,,,,,
273,2,0,14.3,0,0,14.3,,,,,
274,2,1.5,14.3,0,0,15.81,,,,,
8679,3,0,29.8,0,0,29.8,,,,,
15734,4,0,8.26,0,0,8.26,,,,,
15735,4,0.46,8.26,0,0,8.72,,,,,
coldnum,servednum,totalnum,coldfreq,commcost,instancost,latencycost,runcost,avgcost,,,
87,224,581,0.39,0.28,21.14,21.42,15.69,37.11,,,
 , ,,,,,,,,,,
Time,2023-06-03 08:39:14.414679956 +0100 BST m=+0.100595581,,,,,,,,,,
Toponame,./config/pi_nodes.csv,,,,,,,,,,
RequestFile,./config/sorted.csv,,,,,,,,,,
MemCap,1000,,,,,,,,,,
NodeNum,10,,,,,,,,,,
Beta,0.5,,,,,,,,,,
SlotNum,30,,,,,,,,,,
ReduFactor,10000,,,,,,,,,,
Token,local,,,,,,,,,,
Alpha,0.04,,,,,,,,,,
CommCostPara,1,,,,,,,,,,
Testbed,0,,,,,,,,,,
CpuFreq,3,,,,,,,,,,
 , ,,,,,,,,,,
ID,funcType,commCost,runCost,instanCost,iscold,singlecost,,,,,
0,1,0,6.7,18.62,1,25.32,,,,,
1,1,0,6.7,18.62,1,25.32,,,,,
2,1,0,6.7,18.62,1,25.32,,,,,
3,1,0,6.7,18.62,1,25.32,,,,,
4,1,0,6.7,18.62,1,25.32,,,,,
5,1,0,6.7,18.62,1,25.32,,,,,
6,1,0,6.7,18.62,1,25.32,,,,,
7,1,0,6.7,18.62,1,25.32,,,,,
8,2,0,19.07,52.98,1,72.05,,,,,
9,2,0,19.07,52.98,1,72.05,,,,,
10,2,0,19.07,52.98,1,72.05,,,,,
11,2,0,19.07,52.98,1,72.05,,,,,
12,2,0,19.07,52.98,1,72.05,,,,,
13,2,0,19.07,52.98,1,72.05,,,,,
14,2,0,19.07,52.98,1,72.05,,,,,
15,2,0,19.07,52.98,1,72.05,,,,,
16,2,0,19.07,52.98,1,72.05,,,,,
8475,3,0,39.73,110.37,1,150.1,,,,,
8477,3,0,39.73,110.37,1,150.1,,,,,
8478,3,0,39.73,110.37,1,150.1,,,,,
8479,3,0,39.73,110.37,1,150.1,,,,,
8480,3,0,39.73,110.37,1,150.1,,,,,
8481,3,0,39.73,110.37,1,150.1,,,,,
8482,3,0,39.73,110.37,1,150.1,,,,,
15649,4,0,11.01,30.59,1,41.6,,,,,
15650,4,0,11.01,30.59,1,41.6,,,,,
17,2,0,19.07,0,0,19.07,,,,,
18,2,1.42,19.07,0,0,20.49,,,,,
19,2,0,19.07,52.98,1,72.05,,,,,
20,2,0,19.07,52.98,1,72.05,,,,,
21,2,0,19.07,52.98,1,72.05,,,,,
22,2,0,19.07,52.98,1,72.05,,,,,
23,2,0,19.07,52.98,1,72.05,,,,,
24,2,0,19.07,52.98,1,72.05,,,,,
25,2,0,19.07,52.98,1,72.05,,,,,
8483,3,0,39.73,0,0,39.73,,,,,
8484,3,1.42,39.73,0,0,41.15,,,,,
8487,3,0,39.73,110.37,1,150.1,,,,,
8488,3,0,39.73,110.37,1,150.1,,,,,
8489,3,0,39.73,110.37,1,150.1,,,,,
15651,4,0,11.01,0,0,11.01,,,,,
15652,4,0.29,11.01,0,0,11.3,,,,,
15653,4,0,11.01,30.59,1,41.6,,,,,
26,2,0,19.07,0,0,19.07,,,,,
27,2,1.42,19.07,0,0,20.49,,,,,
28,2,0,19.07,52.98,1,72.05,,,,,
29,2,0,19.07,52.98,1,72.05,,,,,
30,2,0,19.07,52.98,1,72.05,,,,,
31,2,0,19.07,52.98,1,72.05,,,,,
32,2,0,19.07,52.98,1,72.05,,,,,
33,2,0,19.07,52.98,1,72.05,,,,,
34,2,0,19.07,52.98,1,72.05,,,,,
8490,3,0,39.73,0,0,39.73,,,,,
8491,3,1.5,39.73,0,0,41.24,,,,,
8495,3,0,39.73,110.37,1,150.1,,,,,
8496,3,0,39.73,110.37,1,150.1,,,,,
15654,4,0,11.01,0,0,11.01,,,,,
15655,4,0,11.01,30.59,1,41.6,,,,,
15656,4,0,11.01,30.59,1,41.6,,,,,
35,2,0,19.07,0,0,19.07,,,,,
36,2,1.42,19.07,0,0,20.49,,,,,
37,2,0,19.07,52.98,1,72.05,,,,,
38,2,0,19.07,52.98,1,72.05,,,,,
39,2,0,19.07,52.98,1,72.05,,,,,
41,2,0,19.07,52.98,1,72.05,,,,,
42,2,0,19.07,52.98,1,72.05,,,,,
43,2,0,19.07,52.98,1,72.05,,,,,
8497,3,0,39.73,0,0,39.73,,,,,
8498,3,1.5,39.73,0,0,41.24,,,,,
15657,4,0,11.01,0,0,11.01,,,,,
15658,4,0,11.01,0,0,11.01,,,,,
44,2,0,19.07,0,0,19.07,,,,,
45,2,1.42,19.07,0,0,20.49,,,,,
46,2,0,19.07,52.98,1,72.05,,,,,
47,2,0,19.07,52.98,1,72.05,,,,,
48,2,0,19.07,52.98,1,72.05,,,,,
51,2,0,19.07,52.98,1,72.05,,,,,
8504,3,0,39.73,0,0,39.73,,,,,
8505,3,1.5,39.73,0,0,41.24,,,,,
15660,4,0,11.01,0,0,11.01,,,,,
15661,4,0,11.01,30.59,1,41.6,,,,,
53,2,0,19.07,0,0,19.07,,,,,
54,2,1.42,19.07,0,0,20.49,,,,,
57,2,0,19.07,52.98,1,72.05,,,,,
58,2,0,19.07,52.98,1,72.05,,,,,
8511,3,0,39.73,0,0,39.73,,,,,
8512,3,1.5,39.73,0,0,41.24,,,,,
15663,4,0,11.01,0,0,11.01,,,,,
15664,4,0,11.01,30.59,1,41.6,,,,,
62,2,0,19.07,0,0,19.07,,,,,
63,2,1.42,19.07,0,0,20.49,,,,,
67,2,0,19.07,52.98,1,72.05,,,,,
8518,3,0,39.73,0,0,39.73,,,,,
8519,3,1.5,39.73,0,0,41.24,,,,,
15666,4,0,11.01,0,0,11.01,,,,,
15667,4,0,11.01,30.59,1,41.6,,,,,
71,2,0,19.07,0,0,19.07,,,,,
72,2,1.42,19.07,0,0,20.49,,,,,
78,2,0,19.07,52.98,1,72.05,,,,,
79,2,0,19.07,52.98,1,72.05,,,,,
80,2,0,19.07,52.98,1,72.05,,,,,
81,2,0,19.07,52.98,1,72.05,,,,,
8525,3,0,39.73,0,0,39.73,,,,,
8526,3,1.5,39.73,0,0,41.24,,,,,
15669,4,0,11.01,0,0,11.01,,,,,
15670,4,0,11.01,0,0,11.01,,,,,
15671,4,0,11.01,30.59,1,41.6,,,,,
82,2,0,19.07,0,0,19.07,,,,,
83,2,1.5,19.07,0,0,20.58,,,,,
90,2,0,19.07,52.98,1,72.05,,,,,
8532,3,0,39.73,0,0,39.73,,,,,
8533,3,1.5,39.73,0,0,41.24,,,,,
15672,4,0,11.01,0,0,11.01,,,,,
15673,4,0,11.01,0,0,11.01,,,,,
15674,4,0,11.01,0,0,11.01,,,,,
91,2,0,19.07,0,0,19.07,,,,,
92,2,1.5,19.07,0,0,20.58,,,,,
94,2,0,19.07,52.98,1,72.05,,,,,
98,2,0,19.07,52.98,1,72.05,,,,,
99,2,0,19.07,52.98,1,72.05,,,,,
101,2,0,19.07,52.98,1,72.05,,,,,
8539,3,0,39.73,0,0,39.73,,,,,
8540,3,1.38,39.73,0,0,41.12,,,,,
15675,4,0,11.01,0,0,11.01,,,,,
15676,4,0,11.01,0,0,11.01,,,,,
102,2,0,19.07,0,0,19.07,,,,,
103,2,1.5,19.07,0,0,20.58,,,,,
8546,3,0,39.73,0,0,39.73,,,,,
8547,3,1.38,39.73,0,0,41.12,,,,,
15678,4,0,11.01,0,0,11.01,,,,,
15679,4,0,11.01,0,0,11.01,,,,,
111,2,0,19.07,0,0,19.07,,,,,
112,2,1.5,19.07,0,0,20.58,,,,,
8553,3,0,39.73,0,0,39.73,,,,,
8554,3,1.38,39.73,0,0,41.12,,,,,
15681,4,0,11.01,0,0,11.01,,,,,
15682,4,0,11.01,0,0,11.01,,,,,
120,2,0,19.07,0,0,19.07,,,,,
121,2,1.5,19.07,0,0,20.58,,,,,
123,2,0,19.07,52.98,1,72.05,,,,,
8560,3,0,39.73,0,0,39.73,,,,,
8561,3,1.38,39.73,0,0,41.12,,,,,
15684,4,0,11.01,0,0,11.01,,,,,
129,2,0,19.07,0,0,19.07,,,,,
130,2,1.5,19.07,0,0,20.58,,,,,
8567,3,0,39.73,0,0,39.73,,,,,
8568,3,1.38,39.73,0,0,41.12,,,,,
8573,3,0,39.73,110.37,1,150.1,,,,,
15687,4,0,11.01,0,0,11.01,,,,,
138,2,0,19.07,0,0,19.07,,,,,
139,2,1.5,19.07,0,0,20.58,,,,,
8574,3,0,39.73,0,0,39.73,,,,,
8575,3,1.5,39.73,0,0,41.24,,,,,
15690,4,0,11.01,0,0,11.01,,,,,
147,2,0,19.07,0,0,19.07,,,,,
148,2,1.5,19.07,0,0,20.58,,,,,
154,2,0,19.07,52.98,1,72.05,,,,,
8581,3,0,39.73,0,0,39.73,,,,,
8582,3,1.5,39.73,0,0,41.24,,,,,
15693,4,0,11.01,0,0,11.01,,,,,
156,2,0,19.07,0,0,19.07,,,,,
157,2,1.5,19.07,0,0,20.58,,,,,
8588,3,0,39.73,0,0,39.73,,,,,
8589,3,1.5,39.73,0,0,41.24,,,,,
15696,4,0,11.01,0,0,11.01,,,,,
165,2,0,19.07,0,0,19.07,,,,,
166,2,1.5,19.07,0,0,20.58,,,,,
8595,3,0,39.73,0,0,39.73,,,,,
8596,3,1.5,39.73,0,0,41.24,,,,,
15699,4,0,11.01,0,0,11.01,,,,,
174,2,0,19.07,0,0,19.07,,,,,
175,2,1.5,19.07,0,0,20.58,,,,,
8602,3,0,39.73,0,0,39.73,,,,,
8603,3,1.5,39.73,0,0,41.24,,,,,
15702,4,0,11.01,0,0,11.01,,,,,
183,2,0,19.07,0,0,19.07,,,,,
184,2,1.5,19.07,0,0,20.58,,,,,
188,2,0,19.07,52.98,1,72.05,,,,,
8609,3,0,39.73,0,0,39.73,,,,,
8610,3,1.5,39.73,0,0,41.24,,,,,
15704,4,0,11.01,0,0,11.01,,,,,
192,2,0,19.07,0,0,19.07,,,,,
193,2,1.5,19.07,0,0,20.58,,,,,
8616,3,0,39.73,0,0,39.73,,,,,
8617,3,1.5,39.73,0,0,41.24,,,,,
15707,4,0,11.01,0,0,11.01,,,,,
201,2,0,19.07,0,0,19.07,,,,,
202,2,1.5,19.07,0,0,20.58,,,,,
8623,3,0,39.73,0,0,39.73,,,,,
8624,3,1.5,39.73,0,0,41.24,,,,,
15710,4,0,11.01,0,0,11.01,,,,,
210,2,0,19.07,0,0,19.07,,,,,
211,2,1.5,19.07,0,0,20.58,,,,,
8630,3,0,39.73,0,0,39.73,,,,,
8631,3,1.5,39.73,0,0,41.24,,,,,
15713,4,0,11.01,0,0,11.01,,,,,
219,2,0,19.07,0,0,19.07,,,,,
220,2,1.5,19.07,0,0,20.58,,,,,
8637,3,0,39.73,0,0,39.73,,,,,
8638,3,1.5,39.73,0,0,41.24,,,,,
15716,4,0,11.01,0,0,11.01,,,,,
228,2,0,19.07,0,0,19.07,,,,,
229,2,1.5,19.07,0,0,20.58,,,,,
8644,3,0,39.73,0,0,39.73,,,,,
8645,3,1.5,39.73,0,0,41.24,,,,,
15719,4,0,11.01,0,0,11.01,,,,,
237,2,0,19.07,0,0,19.07,,,,,
238,2,1.5,19.07,0,0,20.58,,,,,
8651,3,0,39.73,0,0,39.73,,,,,
8652,3,1.5,39.73,0,0,41.24,,,,,
15722,4,0,11.01,0,0,11.01,,,,,
246,2,0,19.07,0,0,19.07,,,,,
247,2,1.5,19.07,0,0,20.58,,,,,
8658,3,0,39.73,0,0,39.73,,,,,
8659,3,1.5,39.73,0,0,41.24,,,,,
15725,4,0,11.01,0,0,11.01,,,,,
255,2,0,19.07,0,0,19.07,,,,,
256,2,1.5,19.07,0,0,20.58,,,,,
8665,3,0,39.73,0,0,39.73,,,,,
8666,3,1.5,39.73,0,0,41.24,,,,,
15728,4,0,11.01,0,0,11.01,,,,,
264,2,0,19.07,0,0,19.07,,,,,
265,2,1.5,19.07,0,0,20.58,,,,,
8672,3,0,39.73,0,0,39.73,,,,,
8673,3,1.5,39.73,0,0,41.24,,,,,
15731,4,0,11.01,0,0,11.01,,,,,
273,2,0,19.07,0,0,19.07,,,,,
274,2,1.5,19.07,0,0,20.58,,,,,
8679,3,0,39.73,0,0,39.73,,,,,
8680,3,1.5,39.73,0,0,41.24,,,,,
15734,4,0,11.01,0,0,11.01,,,,,
coldnum,servednum,totalnum,coldfreq,commcost,instancost,latencycost,runcost,avgcost,,,
78,231,581,0.34,0.37,19.06,19.43,23.39,42.82,,,
