" "," "
Toponame,./config/pi_nodes.csv
RequestFile,./config/sorted.csv
MemCap,1000.000
NodeNum,10
Beta,1.500
SlotNum,30
ReduFactor,10000.000
Token,local
Alpha,0.050
CommCostPara,1.000
Testbed,0
CpuFreq,3.000
" "," "
ID,funcType,commCost,runCost,instanCost,iscold,singlecost
15717.00,4.00,0.47,13.77,0.00,0.00,14.23
228.00,2.00,0.00,23.84,0.00,0.00,23.84
229.00,2.00,1.50,23.84,0.00,0.00,25.34
8644.00,3.00,1.50,49.67,0.00,0.00,51.17
15719.00,4.00,0.00,13.77,0.00,0.00,13.77
15720.00,4.00,0.47,13.77,0.00,0.00,14.23
237.00,2.00,0.00,23.84,0.00,0.00,23.84
238.00,2.00,1.50,23.84,0.00,0.00,25.34
8651.00,3.00,1.50,49.67,0.00,0.00,51.17
15722.00,4.00,0.00,13.77,0.00,0.00,13.77
15724.00,4.00,0.00,13.77,30.59,1.00,44.36
246.00,2.00,0.00,23.84,0.00,0.00,23.84
247.00,2.00,1.50,23.84,0.00,0.00,25.34
8658.00,3.00,1.50,49.67,0.00,0.00,51.17
15725.00,4.00,0.00,13.77,0.00,0.00,13.77
15726.00,4.00,0.47,13.77,0.00,0.00,14.23
255.00,2.00,0.00,23.84,0.00,0.00,23.84
256.00,2.00,1.50,23.84,0.00,0.00,25.34
8665.00,3.00,1.50,49.67,0.00,0.00,51.17
15728.00,4.00,0.00,13.77,0.00,0.00,13.77
15729.00,4.00,0.47,13.77,0.00,0.00,14.23
264.00,2.00,0.00,23.84,0.00,0.00,23.84
265.00,2.00,1.50,23.84,0.00,0.00,25.34
8672.00,3.00,1.50,49.67,0.00,0.00,51.17
15731.00,4.00,0.00,13.77,0.00,0.00,13.77
15732.00,4.00,0.47,13.77,0.00,0.00,14.23
273.00,2.00,0.00,23.84,0.00,0.00,23.84
274.00,2.00,1.50,23.84,0.00,0.00,25.34
8679.00,3.00,1.50,49.67,0.00,0.00,51.17
15734.00,4.00,0.00,13.77,0.00,0.00,13.77
15735.00,4.00,0.47,13.77,0.00,0.00,14.23
coldnum,servednum,totalnum,coldfreq,commcost,instancost,latencycost,runcost,avgcost
68.00,203.00,581.00,0.33,0.47,16.95,17.42,24.99,42.41
