" "," "
Time,2023-06-03 08:56:07.664799004 +0100 BST m=+0.249954131
Toponame,./config/pi_nodes.csv
RequestFile,./config/sorted.csv
MemCap,1000.000
NodeNum,10
Beta,1.500
SlotNum,30
ReduFactor,10000.000
Token,local
Alpha,0.001
CommCostPara,1.000
Testbed,0
CpuFreq,3.000
" "," "
ID,funcType,commCost,runCost,instanCost,iscold,singlecost
30.00,2.00,0.00,2.38,52.98,1.00,55.36
31.00,2.00,0.00,2.38,52.98,1.00,55.36
32.00,2.00,0.00,2.38,52.98,1.00,55.36
33.00,2.00,0.00,2.38,52.98,1.00,55.36
34.00,2.00,0.00,2.38,52.98,1.00,55.36
8495.00,3.00,0.74,4.97,0.00,0.00,5.71
8496.00,3.00,0.00,4.97,110.37,1.00,115.34
15656.00,4.00,0.66,1.38,0.00,0.00,2.03
41.00,2.00,0.00,2.38,52.98,1.00,55.36
42.00,2.00,0.00,2.38,52.98,1.00,55.36
43.00,2.00,0.00,2.38,52.98,1.00,55.36
8502.00,3.00,0.93,4.97,0.00,0.00,5.89
8503.00,3.00,0.00,4.97,110.37,1.00,115.34
15659.00,4.00,0.66,1.38,0.00,0.00,2.03
45.00,2.00,0.93,2.38,0.00,0.00,3.31
46.00,2.00,0.93,2.38,0.00,0.00,3.31
47.00,2.00,0.93,2.38,0.00,0.00,3.31
48.00,2.00,0.00,2.38,52.98,1.00,55.36
49.00,2.00,0.00,2.38,52.98,1.00,55.36
50.00,2.00,0.00,2.38,52.98,1.00,55.36
51.00,2.00,0.00,2.38,52.98,1.00,55.36
52.00,2.00,0.00,2.38,52.98,1.00,55.36
8509.00,3.00,0.93,4.97,0.00,0.00,5.89
8510.00,3.00,0.00,4.97,110.37,1.00,115.34
15662.00,4.00,0.66,1.38,0.00,0.00,2.03
53.00,2.00,0.93,2.38,0.00,0.00,3.31
54.00,2.00,0.93,2.38,0.00,0.00,3.31
55.00,2.00,0.00,2.38,52.98,1.00,55.36
56.00,2.00,0.00,2.38,52.98,1.00,55.36
57.00,2.00,0.00,2.38,52.98,1.00,55.36
58.00,2.00,0.00,2.38,52.98,1.00,55.36
59.00,2.00,0.00,2.38,52.98,1.00,55.36
60.00,2.00,0.00,2.38,52.98,1.00,55.36
61.00,2.00,0.00,2.38,52.98,1.00,55.36
8516.00,3.00,0.93,4.97,0.00,0.00,5.89
8517.00,3.00,0.00,4.97,110.37,1.00,115.34
15665.00,4.00,0.66,1.38,0.00,0.00,2.03
8523.00,3.00,0.93,4.97,0.00,0.00,5.89
8524.00,3.00,0.00,4.97,110.37,1.00,115.34
15668.00,4.00,0.66,1.38,0.00,0.00,2.03
72.00,2.00,0.93,2.38,0.00,0.00,3.31
73.00,2.00,0.00,2.38,52.98,1.00,55.36
74.00,2.00,0.00,2.38,52.98,1.00,55.36
75.00,2.00,0.00,2.38,52.98,1.00,55.36
76.00,2.00,0.00,2.38,52.98,1.00,55.36
77.00,2.00,0.00,2.38,52.98,1.00,55.36
78.00,2.00,0.00,2.38,52.98,1.00,55.36
79.00,2.00,0.00,2.38,52.98,1.00,55.36
80.00,2.00,0.00,2.38,52.98,1.00,55.36
81.00,2.00,0.00,2.38,52.98,1.00,55.36
8530.00,3.00,0.93,4.97,0.00,0.00,5.89
8531.00,3.00,0.00,4.97,110.37,1.00,115.34
15671.00,4.00,0.66,1.38,0.00,0.00,2.03
8537.00,3.00,0.93,4.97,0.00,0.00,5.89
8538.00,3.00,0.00,4.97,110.37,1.00,115.34
15674.00,4.00,0.66,1.38,0.00,0.00,2.03
92.00,2.00,1.50,2.38,0.00,0.00,3.89
93.00,2.00,0.00,2.38,52.98,1.00,55.36
94.00,2.00,0.00,2.38,52.98,1.00,55.36
95.00,2.00,0.00,2.38,52.98,1.00,55.36
96.00,2.00,0.00,2.38,52.98,1.00,55.36
97.00,2.00,0.00,2.38,52.98,1.00,55.36
98.00,2.00,0.00,2.38,52.98,1.00,55.36
99.00,2.00,0.00,2.38,52.98,1.00,55.36
100.00,2.00,0.00,2.38,52.98,1.00,55.36
101.00,2.00,0.00,2.38,52.98,1.00,55.36
8544.00,3.00,0.93,4.97,0.00,0.00,5.89
8545.00,3.00,0.00,4.97,110.37,1.00,115.34
15677.00,4.00,0.66,1.38,0.00,0.00,2.03
109.00,2.00,0.97,2.38,0.00,0.00,3.35
110.00,2.00,0.93,2.38,0.00,0.00,3.31
8551.00,3.00,0.93,4.97,0.00,0.00,5.89
8552.00,3.00,0.00,4.97,110.37,1.00,115.34
15680.00,4.00,0.66,1.38,0.00,0.00,2.03
118.00,2.00,0.97,2.38,0.00,0.00,3.35
119.00,2.00,0.00,2.38,52.98,1.00,55.36
8558.00,3.00,0.93,4.97,0.00,0.00,5.89
8559.00,3.00,0.00,4.97,110.37,1.00,115.34
15683.00,4.00,0.66,1.38,0.00,0.00,2.03
127.00,2.00,0.97,2.38,0.00,0.00,3.35
128.00,2.00,0.00,2.38,52.98,1.00,55.36
8565.00,3.00,0.93,4.97,0.00,0.00,5.89
8566.00,3.00,0.00,4.97,110.37,1.00,115.34
15686.00,4.00,0.66,1.38,0.00,0.00,2.03
136.00,2.00,0.97,2.38,0.00,0.00,3.35
137.00,2.00,0.00,2.38,52.98,1.00,55.36
8572.00,3.00,0.93,4.97,0.00,0.00,5.89
8573.00,3.00,0.00,4.97,110.37,1.00,115.34
15689.00,4.00,0.66,1.38,0.00,0.00,2.03
145.00,2.00,0.97,2.38,0.00,0.00,3.35
146.00,2.00,0.00,2.38,52.98,1.00,55.36
8579.00,3.00,0.93,4.97,0.00,0.00,5.89
8580.00,3.00,0.00,4.97,110.37,1.00,115.34
15692.00,4.00,0.66,1.38,0.00,0.00,2.03
154.00,2.00,0.97,2.38,0.00,0.00,3.35
155.00,2.00,0.00,2.38,52.98,1.00,55.36
8586.00,3.00,0.93,4.97,0.00,0.00,5.89
8587.00,3.00,0.00,4.97,110.37,1.00,115.34
15695.00,4.00,0.66,1.38,0.00,0.00,2.03
163.00,2.00,0.97,2.38,0.00,0.00,3.35
164.00,2.00,0.00,2.38,52.98,1.00,55.36
8593.00,3.00,0.93,4.97,0.00,0.00,5.89
8594.00,3.00,0.00,4.97,110.37,1.00,115.34
15698.00,4.00,0.66,1.38,0.00,0.00,2.03
172.00,2.00,0.97,2.38,0.00,0.00,3.35
173.00,2.00,0.00,2.38,52.98,1.00,55.36
8600.00,3.00,0.93,4.97,0.00,0.00,5.89
8601.00,3.00,0.00,4.97,110.37,1.00,115.34
15701.00,4.00,0.66,1.38,0.00,0.00,2.03
181.00,2.00,0.97,2.38,0.00,0.00,3.35
182.00,2.00,0.00,2.38,52.98,1.00,55.36
8607.00,3.00,0.93,4.97,0.00,0.00,5.89
8608.00,3.00,0.00,4.97,110.37,1.00,115.34
190.00,2.00,0.97,2.38,0.00,0.00,3.35
191.00,2.00,0.00,2.38,52.98,1.00,55.36
8614.00,3.00,0.93,4.97,0.00,0.00,5.89
8615.00,3.00,0.00,4.97,110.37,1.00,115.34
15704.00,4.00,0.00,1.38,30.59,1.00,31.97
15705.00,4.00,0.00,1.38,30.59,1.00,31.97
15706.00,4.00,0.00,1.38,30.59,1.00,31.97
199.00,2.00,0.97,2.38,0.00,0.00,3.35
200.00,2.00,0.00,2.38,52.98,1.00,55.36
8621.00,3.00,0.93,4.97,0.00,0.00,5.89
8622.00,3.00,0.00,4.97,110.37,1.00,115.34
208.00,2.00,0.97,2.38,0.00,0.00,3.35
209.00,2.00,0.00,2.38,52.98,1.00,55.36
8628.00,3.00,0.93,4.97,0.00,0.00,5.89
8629.00,3.00,0.00,4.97,110.37,1.00,115.34
15710.00,4.00,0.00,1.38,30.59,1.00,31.97
15711.00,4.00,0.00,1.38,30.59,1.00,31.97
15712.00,4.00,0.00,1.38,30.59,1.00,31.97
217.00,2.00,0.97,2.38,0.00,0.00,3.35
218.00,2.00,0.00,2.38,52.98,1.00,55.36
8635.00,3.00,0.93,4.97,0.00,0.00,5.89
8636.00,3.00,0.00,4.97,110.37,1.00,115.34
226.00,2.00,0.97,2.38,0.00,0.00,3.35
227.00,2.00,0.00,2.38,52.98,1.00,55.36
8642.00,3.00,0.93,4.97,0.00,0.00,5.89
8643.00,3.00,0.00,4.97,110.37,1.00,115.34
15716.00,4.00,0.00,1.38,30.59,1.00,31.97
15717.00,4.00,0.00,1.38,30.59,1.00,31.97
15718.00,4.00,0.00,1.38,30.59,1.00,31.97
235.00,2.00,0.97,2.38,0.00,0.00,3.35
236.00,2.00,0.00,2.38,52.98,1.00,55.36
8649.00,3.00,0.93,4.97,0.00,0.00,5.89
8650.00,3.00,0.00,4.97,110.37,1.00,115.34
244.00,2.00,0.97,2.38,0.00,0.00,3.35
245.00,2.00,0.00,2.38,52.98,1.00,55.36
8656.00,3.00,0.93,4.97,0.00,0.00,5.89
8657.00,3.00,0.00,4.97,110.37,1.00,115.34
15722.00,4.00,0.00,1.38,30.59,1.00,31.97
15723.00,4.00,0.00,1.38,30.59,1.00,31.97
15724.00,4.00,0.00,1.38,30.59,1.00,31.97
253.00,2.00,0.97,2.38,0.00,0.00,3.35
254.00,2.00,0.00,2.38,52.98,1.00,55.36
8663.00,3.00,0.93,4.97,0.00,0.00,5.89
8664.00,3.00,0.00,4.97,110.37,1.00,115.34
262.00,2.00,0.97,2.38,0.00,0.00,3.35
263.00,2.00,0.00,2.38,52.98,1.00,55.36
8670.00,3.00,0.93,4.97,0.00,0.00,5.89
8671.00,3.00,0.00,4.97,110.37,1.00,115.34
15728.00,4.00,0.00,1.38,30.59,1.00,31.97
15729.00,4.00,0.00,1.38,30.59,1.00,31.97
15730.00,4.00,0.00,1.38,30.59,1.00,31.97
271.00,2.00,0.97,2.38,0.00,0.00,3.35
272.00,2.00,0.00,2.38,52.98,1.00,55.36
8677.00,3.00,0.93,4.97,0.00,0.00,5.89
8678.00,3.00,0.00,4.97,110.37,1.00,115.34
280.00,2.00,0.97,2.38,0.00,0.00,3.35
281.00,2.00,0.00,2.38,52.98,1.00,55.36
8684.00,3.00,0.93,4.97,0.00,0.00,5.89
8685.00,3.00,0.00,4.97,110.37,1.00,115.34
15734.00,4.00,0.00,1.38,30.59,1.00,31.97
15735.00,4.00,0.00,1.38,30.59,1.00,31.97
15736.00,4.00,0.00,1.38,30.59,1.00,31.97
