" "," "
Time,2023-06-01 21:53:28.907552001 +0100 BST m=+0.099789273
Toponame,./config/pi_nodes.csv
RequestFile,./config/sorted.csv
MemCap,1000.000
NodeNum,10
Beta,1.500
SlotNum,30
ReduFactor,10000.000
Token,local
Alpha,0.020
CommCostPara,1.000
Testbed,0
CpuFreq,3.000
" "," "
ID,funcType,commCost,runCost,instanCost,iscold,singlecost
8555.00,3.00,0.00,19.87,110.37,1.00,130.24
8556.00,3.00,0.00,19.87,110.37,1.00,130.24
8557.00,3.00,0.00,19.87,110.37,1.00,130.24
8558.00,3.00,0.00,19.87,110.37,1.00,130.24
8559.00,3.00,0.00,19.87,110.37,1.00,130.24
15681.00,4.00,0.00,5.51,0.00,0.00,5.51
15682.00,4.00,0.47,5.51,0.00,0.00,5.97
15683.00,4.00,0.00,5.51,30.59,1.00,36.10
120.00,2.00,0.00,9.54,0.00,0.00,9.54
121.00,2.00,1.50,9.54,0.00,0.00,11.04
122.00,2.00,0.46,9.54,0.00,0.00,10.00
123.00,2.00,0.00,9.54,52.98,1.00,62.52
124.00,2.00,0.00,9.54,52.98,1.00,62.52
125.00,2.00,0.00,9.54,52.98,1.00,62.52
126.00,2.00,0.00,9.54,52.98,1.00,62.52
127.00,2.00,0.00,9.54,52.98,1.00,62.52
128.00,2.00,0.00,9.54,52.98,1.00,62.52
8560.00,3.00,0.00,19.87,0.00,0.00,19.87
8561.00,3.00,1.50,19.87,0.00,0.00,21.37
8562.00,3.00,0.00,19.87,110.37,1.00,130.24
8563.00,3.00,0.00,19.87,110.37,1.00,130.24
8564.00,3.00,0.00,19.87,110.37,1.00,130.24
8565.00,3.00,0.00,19.87,110.37,1.00,130.24
8566.00,3.00,0.00,19.87,110.37,1.00,130.24
15684.00,4.00,0.00,5.51,0.00,0.00,5.51
15685.00,4.00,0.47,5.51,0.00,0.00,5.97
15686.00,4.00,0.00,5.51,30.59,1.00,36.10
129.00,2.00,0.00,9.54,0.00,0.00,9.54
130.00,2.00,1.50,9.54,0.00,0.00,11.04
131.00,2.00,0.46,9.54,0.00,0.00,10.00
132.00,2.00,0.00,9.54,52.98,1.00,62.52
133.00,2.00,0.00,9.54,52.98,1.00,62.52
134.00,2.00,0.00,9.54,52.98,1.00,62.52
135.00,2.00,0.00,9.54,52.98,1.00,62.52
136.00,2.00,0.00,9.54,52.98,1.00,62.52
137.00,2.00,0.00,9.54,52.98,1.00,62.52
8567.00,3.00,0.00,19.87,0.00,0.00,19.87
8568.00,3.00,1.50,19.87,0.00,0.00,21.37
8569.00,3.00,0.00,19.87,110.37,1.00,130.24
8570.00,3.00,0.00,19.87,110.37,1.00,130.24
8571.00,3.00,0.00,19.87,110.37,1.00,130.24
8572.00,3.00,0.00,19.87,110.37,1.00,130.24
8573.00,3.00,0.00,19.87,110.37,1.00,130.24
15687.00,4.00,0.00,5.51,0.00,0.00,5.51
15688.00,4.00,0.47,5.51,0.00,0.00,5.97
15689.00,4.00,0.00,5.51,30.59,1.00,36.10
138.00,2.00,0.00,9.54,0.00,0.00,9.54
139.00,2.00,1.50,9.54,0.00,0.00,11.04
140.00,2.00,0.46,9.54,0.00,0.00,10.00
141.00,2.00,0.00,9.54,52.98,1.00,62.52
142.00,2.00,0.00,9.54,52.98,1.00,62.52
143.00,2.00,0.00,9.54,52.98,1.00,62.52
144.00,2.00,0.00,9.54,52.98,1.00,62.52
145.00,2.00,0.00,9.54,52.98,1.00,62.52
146.00,2.00,0.00,9.54,52.98,1.00,62.52
8574.00,3.00,0.00,19.87,0.00,0.00,19.87
8575.00,3.00,1.50,19.87,0.00,0.00,21.37
8576.00,3.00,0.00,19.87,110.37,1.00,130.24
8577.00,3.00,0.00,19.87,110.37,1.00,130.24
8578.00,3.00,0.00,19.87,110.37,1.00,130.24
8579.00,3.00,0.00,19.87,110.37,1.00,130.24
8580.00,3.00,0.00,19.87,110.37,1.00,130.24
15690.00,4.00,0.00,5.51,0.00,0.00,5.51
15691.00,4.00,0.47,5.51,0.00,0.00,5.97
15692.00,4.00,0.00,5.51,30.59,1.00,36.10
147.00,2.00,0.00,9.54,0.00,0.00,9.54
148.00,2.00,1.50,9.54,0.00,0.00,11.04
149.00,2.00,0.46,9.54,0.00,0.00,10.00
150.00,2.00,0.00,9.54,52.98,1.00,62.52
151.00,2.00,0.00,9.54,52.98,1.00,62.52
152.00,2.00,0.00,9.54,52.98,1.00,62.52
153.00,2.00,0.00,9.54,52.98,1.00,62.52
154.00,2.00,0.00,9.54,52.98,1.00,62.52
155.00,2.00,0.00,9.54,52.98,1.00,62.52
8581.00,3.00,0.00,19.87,0.00,0.00,19.87
8582.00,3.00,1.50,19.87,0.00,0.00,21.37
8583.00,3.00,0.00,19.87,110.37,1.00,130.24
8584.00,3.00,0.00,19.87,110.37,1.00,130.24
8585.00,3.00,0.00,19.87,110.37,1.00,130.24
8586.00,3.00,0.00,19.87,110.37,1.00,130.24
8587.00,3.00,0.00,19.87,110.37,1.00,130.24
15693.00,4.00,0.00,5.51,0.00,0.00,5.51
15694.00,4.00,0.47,5.51,0.00,0.00,5.97
15695.00,4.00,0.00,5.51,30.59,1.00,36.10
156.00,2.00,0.00,9.54,0.00,0.00,9.54
157.00,2.00,1.50,9.54,0.00,0.00,11.04
158.00,2.00,0.46,9.54,0.00,0.00,10.00
159.00,2.00,0.00,9.54,52.98,1.00,62.52
